АЗС_CODE,PRODNAME,TANKNUM,ДАТА,HOUR,КОЛИЧЕСТВО
Z313,АИ-92-К4/К5,2.0,2023-02-05,16,1894.61
Z313,АИ-92-К4/К5,2.0,2023-02-05,17,2039.34
Z313,АИ-92-К4/К5,2.0,2023-02-05,18,2576.82
Z313,АИ-92-К4/К5,2.0,2023-02-05,19,1975.15
Z313,АИ-92-К4/К5,2.0,2023-02-05,20,2079.57
Z313,АИ-92-К4/К5,2.0,2023-02-05,21,1853.68
Z313,АИ-92-К4/К5,2.0,2023-02-05,22,2190.4
Z313,АИ-92-К4/К5,2.0,2023-02-05,23,1630.9
Z313,АИ-92-К4/К5,2.0,2023-02-05,24,881.69
Z313,ДТ-К4/К5,3.0,2023-02-05,2,62.78
Z313,ДТ-К4/К5,3.0,2023-02-05,3,93.71
Z313,ДТ-К4/К5,3.0,2023-02-05,4,238.0
Z313,ДТ-К4/К5,3.0,2023-02-05,8,186.96
Z313,ДТ-К4/К5,3.0,2023-02-05,9,140.0
Z313,ДТ-К4/К5,3.0,2023-02-05,10,350.0
Z313,ДТ-К4/К5,3.0,2023-02-05,11,81.74
Z313,ДТ-К4/К5,3.0,2023-02-05,12,17.39
Z313,ДТ-К4/К5,3.0,2023-02-05,13,40.0
Z313,ДТ-К4/К5,3.0,2023-02-05,14,10.0
Z313,ДТ-К4/К5,3.0,2023-02-05,15,41.0
Z313,ДТ-К4/К5,3.0,2023-02-05,17,35.0
Z313,ДТ-К4/К5,3.0,2023-02-05,18,295.88
Z313,ДТ-К4/К5,3.0,2023-02-05,19,291.0
Z313,ДТ-К4/К5,3.0,2023-02-05,20,49.6
Z313,ДТ-К4/К5,3.0,2023-02-05,21,117.4
Z313,ДТ-К4/К5,3.0,2023-02-05,24,110.37
Z313,АИ-92-К4/К5,4.0,2023-02-05,1,125.03
Z313,АИ-92-К4/К5,4.0,2023-02-05,2,157.97
Z313,АИ-92-К4/К5,4.0,2023-02-05,3,42.22
Z313,АИ-92-К4/К5,4.0,2023-02-05,4,27.78
Z313,АИ-92-К4/К5,4.0,2023-02-05,5,8.34
Z313,АИ-92-К4/К5,4.0,2023-02-05,6,8.54
Z313,АИ-92-К4/К5,4.0,2023-02-05,7,11.11
Z313,АИ-92-К4/К5,4.0,2023-02-05,8,65.56
Z313,АИ-92-К4/К5,4.0,2023-02-05,9,96.62
Z313,АИ-92-К4/К5,4.0,2023-02-05,10,120.69
Z313,АИ-92-К4/К5,4.0,2023-02-05,11,608.97
Z313,АИ-92-К4/К5,4.0,2023-02-05,12,1725.58
Z313,АИ-92-К4/К5,4.0,2023-02-05,13,27.78
Z313,АИ-92-К4/К5,4.0,2023-02-05,14,1564.83
Z313,АИ-92-К4/К5,4.0,2023-02-05,15,1706.43
Z313,АИ-92-К4/К5,4.0,2023-02-05,16,157.87
Z313,АИ-98-К4/К5,5.0,2023-02-05,1,129.84
Z313,АИ-98-К4/К5,5.0,2023-02-05,11,21.74
Z313,АИ-98-К4/К5,5.0,2023-02-05,12,97.11
Z313,АИ-98-К4/К5,5.0,2023-02-05,13,126.67
Z313,АИ-98-К4/К5,5.0,2023-02-05,14,79.29
Z313,АИ-98-К4/К5,5.0,2023-02-05,15,17.4
Z313,АИ-98-К4/К5,5.0,2023-02-05,16,125.59
Z313,АИ-98-К4/К5,5.0,2023-02-05,17,55.98
Z313,АИ-98-К4/К5,5.0,2023-02-05,18,20.0
Z313,АИ-98-К4/К5,5.0,2023-02-05,19,98.01
Z313,АИ-98-К4/К5,5.0,2023-02-05,21,194.54
Z313,АИ-98-К4/К5,5.0,2023-02-05,22,30.0
Z313,АИ-98-К4/К5,5.0,2023-02-05,23,37.52
Z313,АИ-98-К4/К5,5.0,2023-02-05,24,4.35
Z313,АИ-95-К4/К5,1.0,2023-02-06,1,612.64
Z313,АИ-95-К4/К5,1.0,2023-02-06,2,211.77
Z313,АИ-95-К4/К5,1.0,2023-02-06,3,42.87
Z313,АИ-95-К4/К5,1.0,2023-02-06,6,9.53
Z313,АИ-95-К4/К5,1.0,2023-02-06,7,195.41
Z313,АИ-95-К4/К5,1.0,2023-02-06,8,586.06
Z313,АИ-95-К4/К5,1.0,2023-02-06,9,807.05
Z313,АИ-95-К4/К5,1.0,2023-02-06,10,773.84
Z313,АИ-95-К4/К5,1.0,2023-02-06,11,412.29
Z313,АИ-95-К4/К5,1.0,2023-02-06,12,716.35
Z313,АИ-95-К4/К5,1.0,2023-02-06,13,920.37
Z313,АИ-95-К4/К5,1.0,2023-02-06,14,1417.12
Z313,АИ-95-К4/К5,1.0,2023-02-06,15,1048.95
Z313,АИ-95-К4/К5,1.0,2023-02-06,16,1320.54
Z313,АИ-95-К4/К5,1.0,2023-02-06,17,1003.81
Z313,АИ-95-К4/К5,1.0,2023-02-06,18,477.82
Z313,АИ-95-К4/К5,1.0,2023-02-06,19,1148.98
Z313,АИ-95-К4/К5,1.0,2023-02-06,20,1131.5
Z313,АИ-95-К4/К5,1.0,2023-02-06,21,1039.22
Z313,АИ-95-К4/К5,1.0,2023-02-06,22,1436.28
Z313,АИ-95-К4/К5,1.0,2023-02-06,23,770.82
Z313,АИ-95-К4/К5,1.0,2023-02-06,24,672.35
Z313,АИ-92-К4/К5,2.0,2023-02-06,1,1120.81
Z313,АИ-92-К4/К5,2.0,2023-02-06,2,653.69
Z313,АИ-92-К4/К5,2.0,2023-02-06,3,368.87
Z313,АИ-92-К4/К5,2.0,2023-02-06,4,275.78
Z313,АИ-92-К4/К5,2.0,2023-02-06,5,81.12
Z313,АИ-92-К4/К5,2.0,2023-02-06,6,111.11
Z313,АИ-92-К4/К5,2.0,2023-02-06,7,245.86
Z313,АИ-92-К4/К5,2.0,2023-02-06,8,1006.92
Z313,АИ-92-К4/К5,2.0,2023-02-06,9,1273.59
Z313,АИ-92-К4/К5,2.0,2023-02-06,10,2018.33
Z313,АИ-92-К4/К5,2.0,2023-02-06,11,2100.9
Z313,АИ-92-К4/К5,2.0,2023-02-06,12,1512.24
Z313,АИ-92-К4/К5,2.0,2023-02-06,13,1735.88
Z313,АИ-92-К4/К5,2.0,2023-02-06,14,1847.43
Z313,АИ-92-К4/К5,2.0,2023-02-06,15,2276.98
Z313,АИ-92-К4/К5,2.0,2023-02-06,16,2187.36
Z313,АИ-92-К4/К5,2.0,2023-02-06,17,1856.31
Z313,АИ-92-К4/К5,2.0,2023-02-06,18,2257.68
Z313,АИ-92-К4/К5,2.0,2023-02-06,19,1861.06
Z313,АИ-92-К4/К5,2.0,2023-02-06,20,1967.29
Z313,АИ-92-К4/К5,2.0,2023-02-06,21,1741.47
Z313,АИ-92-К4/К5,2.0,2023-02-06,22,2408.48
Z313,АИ-92-К4/К5,2.0,2023-02-06,23,2100.72
Z313,АИ-92-К4/К5,2.0,2023-02-06,24,1305.48
Z313,ДТ-К4/К5,3.0,2023-02-06,2,21.74
Z313,ДТ-К4/К5,3.0,2023-02-06,7,120.0
Z313,ДТ-К4/К5,3.0,2023-02-06,8,30.0
Z313,ДТ-К4/К5,3.0,2023-02-06,9,254.29
Z313,ДТ-К4/К5,3.0,2023-02-06,10,230.92
Z313,ДТ-К4/К5,3.0,2023-02-06,11,621.74
Z313,ДТ-К4/К5,3.0,2023-02-06,12,168.92
Z313,ДТ-К4/К5,3.0,2023-02-06,13,386.96
Z313,ДТ-К4/К5,3.0,2023-02-06,14,256.55
Z313,ДТ-К4/К5,3.0,2023-02-06,15,422.5
Z313,ДТ-К4/К5,3.0,2023-02-06,17,276.32
Z313,ДТ-К4/К5,3.0,2023-02-06,18,168.07
Z313,ДТ-К4/К5,3.0,2023-02-06,19,361.37
Z313,ДТ-К4/К5,3.0,2023-02-06,20,324.36
Z313,ДТ-К4/К5,3.0,2023-02-06,23,132.18
Z313,ДТ-К4/К5,3.0,2023-02-06,24,41.88
Z313,АИ-92-К4/К5,4.0,2023-02-06,23,38.34
Z313,АИ-98-К4/К5,5.0,2023-02-06,1,140.3
Z313,АИ-98-К4/К5,5.0,2023-02-06,6,25.0
Z313,АИ-98-К4/К5,5.0,2023-02-06,7,28.32
Z313,АИ-98-К4/К5,5.0,2023-02-06,9,35.0
Z313,АИ-98-К4/К5,5.0,2023-02-06,11,81.64
Z313,АИ-98-К4/К5,5.0,2023-02-06,12,84.01
Z313,АИ-98-К4/К5,5.0,2023-02-06,14,59.86
Z313,АИ-98-К4/К5,5.0,2023-02-06,15,105.44
Z313,АИ-98-К4/К5,5.0,2023-02-06,16,140.86
Z313,АИ-98-К4/К5,5.0,2023-02-06,18,95.45
Z313,АИ-98-К4/К5,5.0,2023-02-06,19,69.57
Z313,АИ-98-К4/К5,5.0,2023-02-06,20,88.79
Z313,АИ-98-К4/К5,5.0,2023-02-06,22,125.53
Z313,АИ-98-К4/К5,5.0,2023-02-06,23,48.42
Z313,АИ-95-К4/К5,1.0,2023-02-07,1,723.33
Z313,АИ-95-К4/К5,1.0,2023-02-07,2,168.23
Z313,АИ-95-К4/К5,1.0,2023-02-07,3,124.29
Z313,АИ-95-К4/К5,1.0,2023-02-07,4,28.58
Z313,АИ-95-К4/К5,1.0,2023-02-07,5,69.64
Z313,АИ-95-К4/К5,1.0,2023-02-07,6,78.57
Z313,АИ-95-К4/К5,1.0,2023-02-07,7,121.7
Z313,АИ-95-К4/К5,1.0,2023-02-07,8,430.95
Z313,АИ-95-К4/К5,1.0,2023-02-07,9,1384.4
Z313,АИ-95-К4/К5,1.0,2023-02-07,10,726.4
Z313,АИ-95-К4/К5,1.0,2023-02-07,11,789.02
Z313,АИ-95-К4/К5,1.0,2023-02-07,12,813.25
Z313,АИ-95-К4/К5,1.0,2023-02-07,13,878.86
Z313,АИ-95-К4/К5,1.0,2023-02-07,14,610.57
Z313,АИ-95-К4/К5,1.0,2023-02-07,15,765.65
Z313,АИ-95-К4/К5,1.0,2023-02-07,16,1294.61
Z313,АИ-95-К4/К5,1.0,2023-02-07,17,1334.3
Z313,АИ-95-К4/К5,1.0,2023-02-07,18,1319.73
Z313,АИ-95-К4/К5,1.0,2023-02-07,19,871.58
Z313,АИ-95-К4/К5,1.0,2023-02-07,20,1240.6
Z313,АИ-95-К4/К5,1.0,2023-02-07,21,1292.88
Z313,АИ-95-К4/К5,1.0,2023-02-07,22,1220.88
Z313,АИ-95-К4/К5,1.0,2023-02-07,23,1073.84
Z313,АИ-95-К4/К5,1.0,2023-02-07,24,808.65
Z313,АИ-92-К4/К5,2.0,2023-02-07,1,1162.69
Z313,АИ-92-К4/К5,2.0,2023-02-07,2,451.96
Z313,АИ-92-К4/К5,2.0,2023-02-07,3,484.53
Z313,АИ-92-К4/К5,2.0,2023-02-07,4,215.91
Z313,АИ-92-К4/К5,2.0,2023-02-07,5,16.67
Z313,АИ-92-К4/К5,2.0,2023-02-07,6,178.59
Z313,АИ-92-К4/К5,2.0,2023-02-07,7,237.47
Z313,АИ-92-К4/К5,2.0,2023-02-07,8,1083.45
Z313,АИ-92-К4/К5,2.0,2023-02-07,9,2025.78
Z313,АИ-92-К4/К5,2.0,2023-02-07,10,1275.99
Z313,АИ-92-К4/К5,2.0,2023-02-07,12,20.0
Z313,АИ-92-К4/К5,2.0,2023-02-07,13,147.78
Z313,АИ-92-К4/К5,2.0,2023-02-07,14,2193.31
Z313,АИ-92-К4/К5,2.0,2023-02-07,15,2235.99
Z313,АИ-92-К4/К5,2.0,2023-02-07,16,1988.27
Z313,АИ-92-К4/К5,2.0,2023-02-07,17,2066.11
Z313,АИ-92-К4/К5,2.0,2023-02-07,18,2233.15
Z313,АИ-92-К4/К5,2.0,2023-02-07,19,2217.99
Z313,АИ-92-К4/К5,2.0,2023-02-07,20,2550.44
Z313,АИ-92-К4/К5,2.0,2023-02-07,21,2278.98
Z313,АИ-92-К4/К5,2.0,2023-02-07,22,2112.65
Z313,АИ-92-К4/К5,2.0,2023-02-07,23,2515.67
Z313,АИ-92-К4/К5,2.0,2023-02-07,24,1737.41
Z313,ДТ-К4/К5,3.0,2023-02-07,2,56.44
Z313,ДТ-К4/К5,3.0,2023-02-07,3,33.37
Z313,ДТ-К4/К5,3.0,2023-02-07,7,93.49
Z313,ДТ-К4/К5,3.0,2023-02-07,8,153.73
Z313,ДТ-К4/К5,3.0,2023-02-07,9,241.94
Z313,ДТ-К4/К5,3.0,2023-02-07,10,432.66
Z313,ДТ-К4/К5,3.0,2023-02-07,11,461.11
Z313,ДТ-К4/К5,3.0,2023-02-07,12,60.0
Z313,ДТ-К4/К5,3.0,2023-02-07,13,441.67
Z313,ДТ-К4/К5,3.0,2023-02-07,14,163.49
Z313,ДТ-К4/К5,3.0,2023-02-07,15,52.18
Z313,ДТ-К4/К5,3.0,2023-02-07,16,130.0
Z313,ДТ-К4/К5,3.0,2023-02-07,17,52.18
Z313,ДТ-К4/К5,3.0,2023-02-07,18,98.49
Z313,ДТ-К4/К5,3.0,2023-02-07,19,200.0
Z313,ДТ-К4/К5,3.0,2023-02-07,20,153.48
Z313,ДТ-К4/К5,3.0,2023-02-07,21,102.18
Z313,ДТ-К4/К5,3.0,2023-02-07,22,21.74
Z313,ДТ-К4/К5,3.0,2023-02-07,23,43.49
Z313,ДТ-К4/К5,3.0,2023-02-07,24,21.44
Z313,АИ-92-К4/К5,4.0,2023-02-07,10,876.33
Z313,АИ-92-К4/К5,4.0,2023-02-07,11,1999.8
Z313,АИ-92-К4/К5,4.0,2023-02-07,12,2309.87
Z313,АИ-92-К4/К5,4.0,2023-02-07,13,1737.68
Z313,АИ-98-К4/К5,5.0,2023-02-07,1,98.71
Z313,АИ-98-К4/К5,5.0,2023-02-07,2,86.57
Z313,АИ-98-К4/К5,5.0,2023-02-07,4,13.05
Z313,АИ-98-К4/К5,5.0,2023-02-07,6,20.0
Z313,АИ-98-К4/К5,5.0,2023-02-07,10,130.6
Z313,АИ-98-К4/К5,5.0,2023-02-07,11,169.92
Z313,АИ-98-К4/К5,5.0,2023-02-07,12,93.55
Z313,АИ-98-К4/К5,5.0,2023-02-07,13,92.39
Z313,АИ-98-К4/К5,5.0,2023-02-07,14,89.85
Z313,АИ-98-К4/К5,5.0,2023-02-07,15,125.46
Z313,АИ-98-К4/К5,5.0,2023-02-07,17,117.98
Z313,АИ-98-К4/К5,5.0,2023-02-07,19,78.05
Z313,АИ-98-К4/К5,5.0,2023-02-07,20,30.44
Z313,АИ-98-К4/К5,5.0,2023-02-07,21,10.0
Z313,АИ-98-К4/К5,5.0,2023-02-07,22,152.29
Z313,АИ-98-К4/К5,5.0,2023-02-07,23,72.95
Z313,АИ-98-К4/К5,5.0,2023-02-07,24,50.06
Z313,АИ-95-К4/К5,1.0,2023-02-08,1,422.74
Z313,АИ-95-К4/К5,1.0,2023-02-08,2,119.68
Z313,АИ-95-К4/К5,1.0,2023-02-08,3,99.42
Z313,АИ-95-К4/К5,1.0,2023-02-08,4,92.38
Z313,АИ-95-К4/К5,1.0,2023-02-08,6,51.9
Z313,АИ-95-К4/К5,1.0,2023-02-08,7,56.05
Z313,АИ-95-К4/К5,1.0,2023-02-08,8,310.4
Z313,АИ-95-К4/К5,1.0,2023-02-08,9,1109.95
Z313,АИ-95-К4/К5,1.0,2023-02-08,10,943.32
Z313,АИ-95-К4/К5,1.0,2023-02-08,11,779.55
Z313,АИ-95-К4/К5,1.0,2023-02-08,12,835.77
Z313,АИ-95-К4/К5,1.0,2023-02-08,13,1125.05
Z313,АИ-95-К4/К5,1.0,2023-02-08,14,636.66
Z313,АИ-95-К4/К5,1.0,2023-02-08,15,785.08
Z313,АИ-95-К4/К5,1.0,2023-02-08,16,806.86
Z313,АИ-95-К4/К5,1.0,2023-02-08,17,1040.61
Z313,АИ-95-К4/К5,1.0,2023-02-08,18,929.75
Z313,АИ-95-К4/К5,1.0,2023-02-08,19,1586.44
Z313,АИ-95-К4/К5,1.0,2023-02-08,20,1014.84
Z313,АИ-95-К4/К5,1.0,2023-02-08,21,1201.1
Z313,АИ-95-К4/К5,1.0,2023-02-08,22,1710.25
Z313,АИ-95-К4/К5,1.0,2023-02-08,23,903.82
Z313,АИ-95-К4/К5,1.0,2023-02-08,24,606.26
Z313,АИ-92-К4/К5,2.0,2023-02-08,1,1055.3
Z313,АИ-92-К4/К5,2.0,2023-02-08,2,445.7
Z313,АИ-92-К4/К5,2.0,2023-02-08,3,96.67
Z313,АИ-92-К4/К5,2.0,2023-02-08,4,133.24
Z313,АИ-92-К4/К5,2.0,2023-02-08,5,212.8
Z313,АИ-92-К4/К5,2.0,2023-02-08,6,99.04
Z313,АИ-92-К4/К5,2.0,2023-02-08,7,392.98
Z313,АИ-92-К4/К5,2.0,2023-02-08,8,1307.44
Z313,АИ-92-К4/К5,2.0,2023-02-08,9,568.46
Z313,АИ-92-К4/К5,2.0,2023-02-08,14,1152.03
Z313,АИ-92-К4/К5,2.0,2023-02-08,15,2189.34
Z313,АИ-92-К4/К5,2.0,2023-02-08,16,1909.03
Z313,АИ-92-К4/К5,2.0,2023-02-08,17,2143.03
Z313,АИ-92-К4/К5,2.0,2023-02-08,18,1797.53
Z313,АИ-92-К4/К5,2.0,2023-02-08,19,1861.17
Z313,АИ-92-К4/К5,2.0,2023-02-08,20,2567.01
Z313,АИ-92-К4/К5,2.0,2023-02-08,21,2295.82
Z313,АИ-92-К4/К5,2.0,2023-02-08,22,2304.03
Z313,АИ-92-К4/К5,2.0,2023-02-08,23,1996.51
Z313,АИ-92-К4/К5,2.0,2023-02-08,24,1286.25
Z313,ДТ-К4/К5,3.0,2023-02-08,1,40.0
Z313,ДТ-К4/К5,3.0,2023-02-08,2,50.0
Z313,ДТ-К4/К5,3.0,2023-02-08,3,64.24
Z313,ДТ-К4/К5,3.0,2023-02-08,4,100.0
Z313,ДТ-К4/К5,3.0,2023-02-08,8,103.49
Z313,ДТ-К4/К5,3.0,2023-02-08,9,243.49
Z313,ДТ-К4/К5,3.0,2023-02-08,10,224.79
Z313,ДТ-К4/К5,3.0,2023-02-08,11,298.19
Z313,ДТ-К4/К5,3.0,2023-02-08,12,164.81
Z313,ДТ-К4/К5,3.0,2023-02-08,13,572.46
Z313,ДТ-К4/К5,3.0,2023-02-08,14,315.59
Z313,ДТ-К4/К5,3.0,2023-02-08,15,434.81
Z313,ДТ-К4/К5,3.0,2023-02-08,16,110.44
Z313,ДТ-К4/К5,3.0,2023-02-08,17,326.6
Z313,ДТ-К4/К5,3.0,2023-02-08,18,900.3
Z313,ДТ-К4/К5,3.0,2023-02-08,19,334.33
Z313,ДТ-К4/К5,3.0,2023-02-08,20,174.49
Z313,ДТ-К4/К5,3.0,2023-02-08,21,86.98
Z313,ДТ-К4/К5,3.0,2023-02-08,22,150.0
Z313,ДТ-К4/К5,3.0,2023-02-08,23,98.11
Z313,ДТ-К4/К5,3.0,2023-02-08,24,57.56
Z313,АИ-92-К4/К5,4.0,2023-02-08,8,13.89
Z313,АИ-92-К4/К5,4.0,2023-02-08,9,1164.04
Z313,АИ-92-К4/К5,4.0,2023-02-08,10,1875.28
Z313,АИ-92-К4/К5,4.0,2023-02-08,11,2108.99
Z313,АИ-92-К4/К5,4.0,2023-02-08,12,2082.49
Z313,АИ-92-К4/К5,4.0,2023-02-08,13,2003.55
Z313,АИ-92-К4/К5,4.0,2023-02-08,14,241.99
Z313,АИ-98-К4/К5,5.0,2023-02-08,1,95.77
Z313,АИ-98-К4/К5,5.0,2023-02-08,2,69.89
Z313,АИ-98-К4/К5,5.0,2023-02-08,6,55.0
Z313,АИ-98-К4/К5,5.0,2023-02-08,7,11.74
Z313,АИ-98-К4/К5,5.0,2023-02-08,8,56.08
Z313,АИ-98-К4/К5,5.0,2023-02-08,9,91.7
Z313,АИ-98-К4/К5,5.0,2023-02-08,11,73.92
Z313,АИ-98-К4/К5,5.0,2023-02-08,12,44.31
Z313,АИ-98-К4/К5,5.0,2023-02-08,14,85.86
Z313,АИ-98-К4/К5,5.0,2023-02-08,15,76.16
Z313,АИ-98-К4/К5,5.0,2023-02-08,16,160.79
Z313,АИ-98-К4/К5,5.0,2023-02-08,17,79.3
Z313,АИ-98-К4/К5,5.0,2023-02-08,18,130.66
Z313,АИ-98-К4/К5,5.0,2023-02-08,19,26.14
Z313,АИ-98-К4/К5,5.0,2023-02-08,20,121.74
Z313,АИ-98-К4/К5,5.0,2023-02-08,21,114.37
Z313,АИ-98-К4/К5,5.0,2023-02-08,22,21.74
Z313,АИ-98-К4/К5,5.0,2023-02-08,23,150.14
Z313,АИ-98-К4/К5,5.0,2023-02-08,24,120.22
Z313,АИ-95-К4/К5,1.0,2023-02-09,1,315.57
Z313,АИ-95-К4/К5,1.0,2023-02-09,2,257.42
Z313,АИ-95-К4/К5,1.0,2023-02-09,3,213.94
Z313,АИ-95-К4/К5,1.0,2023-02-09,4,29.53
Z313,АИ-95-К4/К5,1.0,2023-02-09,6,80.95
Z313,АИ-95-К4/К5,1.0,2023-02-09,7,162.74
Z313,АИ-95-К4/К5,1.0,2023-02-09,8,603.73
Z313,АИ-95-К4/К5,1.0,2023-02-09,9,759.99
Z313,АИ-95-К4/К5,1.0,2023-02-09,10,637.17
Z313,АИ-95-К4/К5,1.0,2023-02-09,11,927.36
Z313,АИ-95-К4/К5,1.0,2023-02-09,12,789.32
Z313,АИ-95-К4/К5,1.0,2023-02-09,13,1263.86
Z313,АИ-95-К4/К5,1.0,2023-02-09,14,863.14
Z313,АИ-95-К4/К5,1.0,2023-02-09,15,1216.84
Z313,АИ-95-К4/К5,1.0,2023-02-09,16,1187.93
Z313,АИ-95-К4/К5,1.0,2023-02-09,17,920.79
Z313,АИ-95-К4/К5,1.0,2023-02-09,18,1065.94
Z313,АИ-95-К4/К5,1.0,2023-02-09,19,1431.09
Z313,АИ-95-К4/К5,1.0,2023-02-09,20,1249.59
Z313,АИ-95-К4/К5,1.0,2023-02-09,21,1093.73
Z313,АИ-95-К4/К5,1.0,2023-02-09,22,1426.36
Z313,АИ-95-К4/К5,1.0,2023-02-09,23,1168.55
Z313,АИ-95-К4/К5,1.0,2023-02-09,24,602.08
Z313,АИ-92-К4/К5,2.0,2023-02-09,1,1162.34
Z313,АИ-92-К4/К5,2.0,2023-02-09,2,785.25
Z313,АИ-92-К4/К5,2.0,2023-02-09,3,170.38
Z313,АИ-92-К4/К5,2.0,2023-02-09,4,306.11
Z313,АИ-92-К4/К5,2.0,2023-02-09,5,167.25
Z313,АИ-92-К4/К5,2.0,2023-02-09,6,221.55
Z313,АИ-92-К4/К5,2.0,2023-02-09,7,525.09
Z313,АИ-92-К4/К5,2.0,2023-02-09,8,1565.59
Z313,АИ-92-К4/К5,2.0,2023-02-09,9,1602.52
Z313,АИ-92-К4/К5,2.0,2023-02-09,10,825.56
Z313,АИ-92-К4/К5,2.0,2023-02-09,11,11.11
Z313,АИ-92-К4/К5,2.0,2023-02-09,13,11.11
Z313,АИ-92-К4/К5,2.0,2023-02-09,14,1711.05
Z313,АИ-92-К4/К5,2.0,2023-02-09,15,2236.01
Z313,АИ-92-К4/К5,2.0,2023-02-09,16,2215.79
Z313,АИ-92-К4/К5,2.0,2023-02-09,17,2265.93
Z313,АИ-92-К4/К5,2.0,2023-02-09,18,2296.83
Z313,АИ-92-К4/К5,2.0,2023-02-09,19,1713.35
Z313,АИ-92-К4/К5,2.0,2023-02-09,20,2161.1
Z313,АИ-92-К4/К5,2.0,2023-02-09,21,2354.0
Z313,АИ-92-К4/К5,2.0,2023-02-09,22,2053.04
Z313,АИ-92-К4/К5,2.0,2023-02-09,23,2150.02
Z313,АИ-92-К4/К5,2.0,2023-02-09,24,1336.05
Z313,ДТ-К4/К5,3.0,2023-02-09,1,158.0
Z313,ДТ-К4/К5,3.0,2023-02-09,2,406.74
Z313,ДТ-К4/К5,3.0,2023-02-09,3,43.49
Z313,ДТ-К4/К5,3.0,2023-02-09,4,50.0
Z313,ДТ-К4/К5,3.0,2023-02-09,5,65.22
Z313,ДТ-К4/К5,3.0,2023-02-09,7,280.44
Z313,ДТ-К4/К5,3.0,2023-02-09,8,189.6
Z313,ДТ-К4/К5,3.0,2023-02-09,9,458.27
Z313,ДТ-К4/К5,3.0,2023-02-09,10,238.65
Z313,ДТ-К4/К5,3.0,2023-02-09,13,152.19
Z313,ДТ-К4/К5,3.0,2023-02-09,14,158.02
Z313,ДТ-К4/К5,3.0,2023-02-09,15,267.74
Z313,ДТ-К4/К5,3.0,2023-02-09,16,480.98
Z313,ДТ-К4/К5,3.0,2023-02-09,17,190.0
Z313,ДТ-К4/К5,3.0,2023-02-09,18,5.0
Z313,ДТ-К4/К5,3.0,2023-02-09,19,261.56
Z313,ДТ-К4/К5,3.0,2023-02-09,20,270.0
Z313,ДТ-К4/К5,3.0,2023-02-09,21,268.71
Z313,ДТ-К4/К5,3.0,2023-02-09,23,50.0
Z313,ДТ-К4/К5,3.0,2023-02-09,24,104.91
Z313,АИ-92-К4/К5,4.0,2023-02-09,10,1128.25
Z313,АИ-92-К4/К5,4.0,2023-02-09,11,2161.9
Z313,АИ-92-К4/К5,4.0,2023-02-09,12,2451.5
Z313,АИ-92-К4/К5,4.0,2023-02-09,13,1982.04
Z313,АИ-92-К4/К5,4.0,2023-02-09,14,706.38
Z313,АИ-98-К4/К5,5.0,2023-02-09,6,21.65
Z313,АИ-98-К4/К5,5.0,2023-02-09,7,26.09
Z313,АИ-98-К4/К5,5.0,2023-02-09,9,120.18
Z313,АИ-98-К4/К5,5.0,2023-02-09,10,51.74
Z313,АИ-98-К4/К5,5.0,2023-02-09,11,56.65
Z313,АИ-98-К4/К5,5.0,2023-02-09,13,52.18
Z313,АИ-98-К4/К5,5.0,2023-02-09,14,144.57
Z313,АИ-98-К4/К5,5.0,2023-02-09,15,107.15
Z313,АИ-98-К4/К5,5.0,2023-02-09,16,40.0
Z313,АИ-98-К4/К5,5.0,2023-02-09,17,21.74
Z313,АИ-98-К4/К5,5.0,2023-02-09,18,79.0
Z313,АИ-98-К4/К5,5.0,2023-02-09,19,86.44
Z313,АИ-98-К4/К5,5.0,2023-02-09,21,50.22
Z313,АИ-98-К4/К5,5.0,2023-02-09,22,136.85
Z313,АИ-98-К4/К5,5.0,2023-02-09,23,118.21
Z313,АИ-98-К4/К5,5.0,2023-02-09,24,90.91
Z313,АИ-95-К4/К5,1.0,2023-02-10,1,543.3
Z313,АИ-95-К4/К5,1.0,2023-02-10,2,218.45
Z313,АИ-95-К4/К5,1.0,2023-02-10,3,23.81
Z313,АИ-95-К4/К5,1.0,2023-02-10,4,33.34
Z313,АИ-95-К4/К5,1.0,2023-02-10,5,108.9
Z313,АИ-95-К4/К5,1.0,2023-02-10,6,39.05
Z313,АИ-95-К4/К5,1.0,2023-02-10,7,231.3
Z313,АИ-95-К4/К5,1.0,2023-02-10,8,504.89
Z313,АИ-95-К4/К5,1.0,2023-02-10,9,839.18
Z313,АИ-95-К4/К5,1.0,2023-02-10,10,830.85
Z313,АИ-95-К4/К5,1.0,2023-02-10,11,817.87
Z313,АИ-95-К4/К5,1.0,2023-02-10,12,696.81
Z313,АИ-95-К4/К5,1.0,2023-02-10,13,1181.58
Z313,АИ-95-К4/К5,1.0,2023-02-10,14,953.22
Z313,АИ-95-К4/К5,1.0,2023-02-10,15,919.81
Z313,АИ-95-К4/К5,1.0,2023-02-10,16,871.13
Z313,АИ-95-К4/К5,1.0,2023-02-10,17,964.41
Z313,АИ-95-К4/К5,1.0,2023-02-10,18,780.79
Z313,АИ-95-К4/К5,1.0,2023-02-10,19,769.6
Z313,АИ-95-К4/К5,1.0,2023-02-10,20,996.95
Z313,АИ-95-К4/К5,1.0,2023-02-10,21,1214.16
Z313,АИ-95-К4/К5,1.0,2023-02-10,22,904.4
Z313,АИ-95-К4/К5,1.0,2023-02-10,23,665.07
Z313,АИ-95-К4/К5,1.0,2023-02-10,24,553.24
